序号,城市,区域,详细区域,区域分类,标题,链接,面积,朝向,房间信息,价格(元/月),标签,品牌,图片链接,房源编码,抓取时间
1175,广州,越秀,越秀-北京路-北京路,越秀,合租·北京路 2居室 南卧,https://gz.lianjia.com/zufang/GZ2104811705539231744.html,30.00㎡,南,2室1厅1卫,2100,,,"https://image1.ljcdn.com/110000-inspection/pc1_ahEtmlhzb.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2104811705539231744,2025/12/10 11:21
1176,广州,越秀,越秀-东川路-东华西路,越秀,整租·东华西路 3室1厅 东南,https://gz.lianjia.com/zufang/GZ2045775768750915584.html,63.00㎡,东南,3室1厅1卫,3300,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2045775768750915584,2025/12/10 11:21
1177,广州,越秀,越秀-杨箕-羊和园,越秀,合租·羊和园 4居室 北卧,https://gz.lianjia.com/zufang/GZ2078104123214921728.html,10.00㎡,北,4室1厅2卫,1921,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2078104123214921728,2025/12/10 11:21
1178,广州,越秀,越秀-解放南-大德路,越秀,整租·大德路 2室1厅 东/西,https://gz.lianjia.com/zufang/GZ2094622612352139264.html,68.43㎡,东 西,2室1厅1卫,3000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2094622612352139264,2025/12/10 11:21
1179,广州,越秀,越秀-水荫-新达城广场,越秀,整租·新达城广场 1室1厅 南,https://gz.lianjia.com/zufang/GZ2092519581452075008.html,45.00㎡,南,1室1厅1卫,3600,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2092519581452075008,2025/12/10 11:21
1180,广州,越秀,越秀-五羊新城-五羊小区,越秀,合租·五羊小区 3居室 南卧,https://gz.lianjia.com/zufang/GZ2074688966572900352.html,9.60㎡,南,3室1厅1卫,1743,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2074688966572900352,2025/12/10 11:21
1181,广州,越秀,越秀-东湖-东湖新村,越秀,整租·东湖新村 2室1厅 北,https://gz.lianjia.com/zufang/GZ2108415265153744896.html,68.00㎡,北,2室1厅1卫,3800,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2108415265153744896,2025/12/10 11:21
1182,广州,越秀,越秀-东川路-东川大厦,越秀,整租·东川大厦 1室1厅 东南,https://gz.lianjia.com/zufang/GZ1988246337325367296.html,38.00㎡,东南,1室1厅1卫,2200,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1988246337325367296,2025/12/10 11:21
1183,广州,越秀,越秀-建设路-建设大马路,越秀,整租·建设大马路 2室1厅 东北,https://gz.lianjia.com/zufang/GZ1984568087113891840.html,50.00㎡,东北,2室1厅1卫,3000,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1984568087113891840,2025/12/10 11:21
1184,广州,越秀,越秀-西门口-光塔路,越秀,整租·光塔路 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ1989979744816332800.html,95.30㎡,南 北,2室1厅1卫,3800,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1989979744816332800,2025/12/10 11:21
1185,广州,越秀,越秀-五羊新城-粤康阁,越秀,合租·粤康阁 4居室 西卧,https://gz.lianjia.com/zufang/GZ2108036176697884672.html,7.30㎡,西,4室1厅1卫,1564,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2108036176697884672,2025/12/10 11:21
1186,广州,越秀,越秀-小北-麓湖路3号大院,越秀,整租·麓湖路3号大院 1室1厅 东南,https://gz.lianjia.com/zufang/GZ1989997163064590336.html,47.00㎡,东南,1室1厅1卫,2300,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1989997163064590336,2025/12/10 11:21
1187,广州,越秀,越秀-建设路-保利中环广场,越秀,整租·保利中环广场 2室1厅 东,https://gz.lianjia.com/zufang/GZ1985234207487557632.html,96.00㎡,东,2室1厅1卫,10500,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1985234207487557632,2025/12/10 11:21
1188,广州,越秀,越秀-北京路-北京南路,越秀,整租·北京南路 2室1厅 东/东南/南/东北,https://gz.lianjia.com/zufang/GZ1986361957682249728.html,45.00㎡,东 东南 南 东北,2室1厅1卫,2500,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1986361957682249728,2025/12/10 11:21
1189,广州,越秀,越秀-解放北-解放北路(越秀区),越秀,整租·解放北路(越秀区) 5室2厅 东南,https://gz.lianjia.com/zufang/GZ1986025486467203072.html,130.00㎡,东南,5室2厅2卫,5500,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1986025486467203072,2025/12/10 11:21
1190,广州,越秀,越秀-五羊新城-璟泰大厦,越秀,合租·璟泰大厦 3居室 北卧,https://gz.lianjia.com/zufang/GZ2092952602080706560.html,7.60㎡,北,3室1厅1卫,1743,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2092952602080706560,2025/12/10 11:21
1191,广州,越秀,越秀-杨箕-老报社大院,越秀,整租·老报社大院 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ1987810818539913216.html,56.00㎡,南 北,2室1厅1卫,5300,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1987810818539913216,2025/12/10 11:21
1192,广州,越秀,越秀-五羊新城-广信华景大厦,越秀,合租·广信华景大厦 4居室 西卧,https://gz.lianjia.com/zufang/GZ2095192264077737984.html,7.80㎡,西,4室1厅1卫,1606,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2095192264077737984,2025/12/10 11:21
1193,广州,越秀,越秀-淘金-淘金家园峯璟,越秀,整租·淘金家园峯璟 1室0厅 北,https://gz.lianjia.com/zufang/GZ1986806467738468352.html,12.50㎡,北,1室0厅0卫,1280,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1986806467738468352,2025/12/10 11:21
1194,广州,越秀,越秀-五羊新城-广信华景大厦,越秀,合租·广信华景大厦 4居室 西卧,https://gz.lianjia.com/zufang/GZ2095744916540882944.html,12.50㎡,西,4室1厅1卫,1774,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2095744916540882944,2025/12/10 11:21
1195,广州,越秀,越秀-五羊新城-五羊华轩,越秀,整租·五羊华轩 1室1厅 西南,https://gz.lianjia.com/zufang/GZ1987407118403108864.html,43.00㎡,西南,1室1厅1卫,3800,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1987407118403108864,2025/12/10 11:21
1196,广州,越秀,越秀-杨箕-富力东山新天地,越秀,合租·富力东山新天地 5居室 北卧,https://gz.lianjia.com/zufang/GZ2095854662652526592.html,9.31㎡,北,5室1厅2卫,2026,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2095854662652526592,2025/12/10 11:21
1197,广州,越秀,越秀-农讲所-豪贤路,越秀,整租·豪贤路 2室1厅 西,https://gz.lianjia.com/zufang/GZ2026598740457947136.html,30.00㎡,西,2室1厅1卫,2300,,,"https://image1.ljcdn.com/110000-inspection/pc1_jjcqWkWed.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2026598740457947136,2025/12/10 11:22
1198,广州,越秀,越秀-建设路-天伦花园,越秀,合租·天伦花园 4居室 北卧,https://gz.lianjia.com/zufang/GZ2094780330975166464.html,15.40㎡,北,4室1厅2卫,2551,精装,自如,https://image1.ljcdn.com/rent-house-1/img/1ff58ee12e3732eec43fc5f28f449156-1762671090997/c6e172dd3dfb08009528fa85968d35f3.jpg.250x182.jpg,GZ2094780330975166464,2025/12/10 11:22
1199,广州,越秀,越秀-黄花岗-金悦东山国际公馆,越秀,整租·金悦东山国际公馆 1室1厅 北,https://gz.lianjia.com/zufang/GZ2027038854854213632.html,34.00㎡,北,1室1厅1卫,2600,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_eOamh47LF.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2027038854854213632,2025/12/10 11:22
1200,广州,越秀,越秀-水荫-润粤大厦,越秀,合租·润粤大厦 4居室 南卧,https://gz.lianjia.com/zufang/GZ2097690869191671808.html,9.00㎡,南,4室1厅2卫,1816,精装,自如,https://image1.ljcdn.com/rent-house-1/img/1ff58ee12e3732eec43fc5f28f449156-1762843013539/bae80d41489b7b428996b68c69776c2c.jpg.250x182.jpg,GZ2097690869191671808,2025/12/10 11:22
1201,广州,越秀,越秀-建设路-黄华路,越秀,整租·黄华路 2室1厅 东/东南/南/西南/西/西北/北/东北,https://gz.lianjia.com/zufang/GZ2026999375472885760.html,51.00㎡,东 东南 南 西南 西 西北 北 东北,2室1厅1卫,2200,,链家,"https://image1.ljcdn.com/110000-inspection/pc1_td3Z9D99q.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2026999375472885760,2025/12/10 11:22
1202,广州,越秀,越秀-淘金-麓湖御景,越秀,合租·麓湖御景 4居室 西卧,https://gz.lianjia.com/zufang/GZ2098373068974981120.html,8.29㎡,西,4室1厅2卫,1459,精装,自如,https://image1.ljcdn.com/rent-house-1/img/1ff58ee12e3732eec43fc5f28f449156-1762844854312/9d5c8ad031fe7255f95d7ef696d08cab.jpg.250x182.jpg,GZ2098373068974981120,2025/12/10 11:22
1203,广州,越秀,越秀-解放南-濠畔商厦,越秀,整租·濠畔商厦 1室0厅 东,https://gz.lianjia.com/zufang/GZ2025463401974595584.html,12.00㎡,东,1室0厅0卫,1300,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025463401974595584,2025/12/10 11:22
1204,广州,越秀,越秀-淘金-丽晶大厦,越秀,合租·丽晶大厦 4居室 北卧,https://gz.lianjia.com/zufang/GZ2099188403953205248.html,8.50㎡,北,4室1厅2卫,1774,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2099188403953205248,2025/12/10 11:22
1205,广州,越秀,越秀-黄花岗-广工大院,越秀,整租·广工大院 1室1厅 南/北,https://gz.lianjia.com/zufang/GZ2025469676858900480.html,35.00㎡,南 北,1室1厅1卫,2600,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025469676858900480,2025/12/10 11:22
1206,广州,越秀,越秀-环市东-云鹤园,越秀,合租·云鹤园 3居室 南卧,https://gz.lianjia.com/zufang/GZ2100232939584356352.html,12.00㎡,南,3室1厅1卫,2194,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2100232939584356352,2025/12/10 11:22
1207,广州,越秀,越秀-东川路-置地大厦,越秀,整租·置地大厦 2室1厅 东/南,https://gz.lianjia.com/zufang/GZ2025491230888034304.html,72.00㎡,东 南,2室1厅1卫,4800,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025491230888034304,2025/12/10 11:22
1208,广州,越秀,仅剩1间,仅剩1间,独栋·城市摩登家公寓 西华路店 房东直租 租一年 免租15天 民用水电 复式一房一厅305 1室1厅,https://gz.lianjia.com/apartment/65346.html,39.00㎡,1间在租,1室1厅1卫,2488,精装,城市摩登家公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,572982,2025/12/10 11:22
1209,广州,越秀,越秀-三元里-三元里大道,越秀,整租·三元里大道 5室2厅 西南/西北,https://gz.lianjia.com/zufang/GZ2025506606095007744.html,441.00㎡,西南 西北,5室2厅2卫,40000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025506606095007744,2025/12/10 11:22
1210,广州,越秀,仅剩1间,仅剩1间,独栋·广州隽语公寓 黄花岗地铁站店 近动物园押一南向大闺蜜房（合租） 开间,https://gz.lianjia.com/apartment/55324.html,35.00㎡,1间在租,1室0厅1卫,3553,精装,广州隽语公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,542751,2025/12/10 11:22
1211,广州,越秀,越秀-西门口-中山六路,越秀,整租·中山六路 1室1厅 南,https://gz.lianjia.com/zufang/GZ2025864832183435264.html,100.00㎡,南,1室1厅1卫,8000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025864832183435264,2025/12/10 11:22
1212,广州,越秀,越秀-农讲所-豪贤路,越秀,整租·豪贤路 4室2厅 东南,https://gz.lianjia.com/zufang/GZ2026161777116446720.html,132.00㎡,东南,4室2厅1卫,5500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026161777116446720,2025/12/10 11:22
1213,广州,越秀,越秀-杨箕-共和苑,越秀,整租·共和苑 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2026299419044872192.html,56.00㎡,南 北,2室1厅1卫,3300,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026299419044872192,2025/12/10 11:22
1214,广州,越秀,仅剩2间,仅剩2间,独栋·朗诗寓 海珠广场地铁站店 【可接待外宾 可办理临时居住登记】地铁5分钟 电梯房 1室1厅,https://gz.lianjia.com/apartment/28796.html,40.50㎡,2间在租,1室1厅1卫,3700-4050,精装,朗诗寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,523484,2025/12/10 11:22
1215,广州,越秀,越秀-淘金-淘金路,越秀,整租·淘金路 3室1厅 东南,https://gz.lianjia.com/zufang/GZ2026504842763042816.html,112.00㎡,东南,3室1厅1卫,7600,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026504842763042816,2025/12/10 11:22
1216,广州,越秀,越秀-环市东-东风东路,越秀,整租·东风东路 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2026568761187762176.html,61.00㎡,南 北,2室1厅1卫,4300,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026568761187762176,2025/12/10 11:22
1217,广州,越秀,越秀-东湖-海印花园,越秀,整租·海印花园 4室1厅 北,https://gz.lianjia.com/zufang/GZ2026541147010105344.html,134.00㎡,北,4室1厅2卫,7000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026541147010105344,2025/12/10 11:22
1218,广州,越秀,仅剩1间,仅剩1间,独栋·德遇238公寓 大德路店 3楼小单间 1室1厅,https://gz.lianjia.com/apartment/57715.html,30.00㎡,1间在租,1室1厅1卫,2380,精装,德遇238公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,520847,2025/12/10 11:22
1219,广州,越秀,越秀-小北-小北路,越秀,整租·小北路 2室1厅 南,https://gz.lianjia.com/zufang/GZ2026958511501475840.html,40.00㎡,南,2室1厅1卫,2500,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026958511501475840,2025/12/10 11:22
1220,广州,越秀,仅剩1间,仅剩1间,独栋·德遇238公寓 大德路店 3楼小复式一床 1室1厅,https://gz.lianjia.com/apartment/57715.html,19.69㎡,1间在租,1室1厅1卫,1800,精装,德遇238公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,520848,2025/12/10 11:22
1221,广州,越秀,越秀-东川路-东华西路,越秀,整租·东华西路 1室0厅 西南/西,https://gz.lianjia.com/zufang/GZ2026983573344485376.html,28.72㎡,西南 西,1室0厅1卫,1700,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026983573344485376,2025/12/10 11:22
1222,广州,越秀,仅剩1间,仅剩1间,独栋·菁屋 西门口公园前双地铁店 （半年起租）朝南全采光大单间 近省中医 儿童医院 无中介费 开间,https://gz.lianjia.com/apartment/53280.html,35.00㎡,1间在租,1室0厅1卫,2480,精装,菁屋,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,529712,2025/12/10 11:22
1223,广州,越秀,越秀-解放南-起义路,越秀,整租·起义路 2室1厅 西,https://gz.lianjia.com/zufang/GZ2025540714305159168.html,50.00㎡,西,2室1厅1卫,2000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025540714305159168,2025/12/10 11:22
1224,广州,越秀,仅剩1间,仅剩1间,独栋·简·寓 一德路 LOFT北欧复式 电梯精装公寓 独立厨卫拎包入住 开间,https://gz.lianjia.com/apartment/67169.html,16.00㎡,1间在租,1室0厅1卫,2500,精装,简·寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,585847,2025/12/10 11:22
1225,广州,越秀,越秀-东川路-置地大厦,越秀,整租·置地大厦 2室1厅 东/南,https://gz.lianjia.com/zufang/GZ2025491714944270336.html,72.00㎡,东 南,2室1厅1卫,4800,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025491714944270336,2025/12/10 11:22
1226,广州,越秀,仅剩1间,仅剩1间,独栋·简·寓 一德路 沿江一房一厅带电梯 0中介费 可短租开发票 1室1厅,https://gz.lianjia.com/apartment/67169.html,20.00㎡,1间在租,1室1厅1卫,4150,精装,简·寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,586215,2025/12/10 11:22
1227,广州,越秀,越秀-桂花岗-桂花岗,越秀,整租·桂花岗 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2075552117443002368.html,55.00㎡,南 北,2室1厅1卫,2000,,,"https://image1.ljcdn.com/110000-inspection/pc1_OiaMkcDem.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2075552117443002368,2025/12/10 11:22
1228,广州,越秀,精选,精选,合租·富力东堤湾 4居室 北卧,https://gz.lianjia.com/zufang/GZ2105104341273673728.html,越秀-杨箕-富力东堤湾,10.30㎡,北,2230,精装,自如,https://image1.ljcdn.com/rent-house-1/img/1ff58ee12e3732eec43fc5f28f449156-1765254151627/62d7acdd58d1405b067b0dcd5db6c82f.jpg.250x182.jpg,GZ2105104341273673728,2025/12/10 11:22
1229,广州,越秀,越秀-东风东-锦城花园,越秀,整租·锦城花园 2室2厅 南/北,https://gz.lianjia.com/zufang/GZ2075803789415153664.html,88.00㎡,南 北,2室2厅1卫,6500,,,"https://image1.ljcdn.com/110000-inspection/pc1_6hwnaOsPZ.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2075803789415153664,2025/12/10 11:22
1230,广州,越秀,仅剩1间,仅剩1间,独栋·百合白领公寓 纪念堂2店 三个月起租 小单间 电梯独栋3楼 窗台可晾晒 公共厨房 开间,https://gz.lianjia.com/apartment/68962.html,20.00㎡,1间在租,1室0厅1卫,2300,精装,百合白领公寓,https://image1.ljcdn.com/wanjia/ce409f25396ca3ff90bf753668499b0f-1764521755302/7b86b3bfeedf299179923691ffda828f.jpg.250x182.jpg,597509,2025/12/10 11:22
1231,广州,越秀,越秀-水荫-嘉诚国际公寓,越秀,整租·嘉诚国际公寓 1室1厅 东,https://gz.lianjia.com/zufang/GZ2075808787054198784.html,38.00㎡,东,1室1厅1卫,3400,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_YoJI65LMx.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2075808787054198784,2025/12/10 11:22
