序号,城市,区域,详细区域,区域分类,标题,链接,面积,朝向,房间信息,价格(元/月),标签,品牌,图片链接,房源编码,抓取时间
1327,深圳,福田区,福田区-香蜜湖-听泉居,福田区,整租·听泉居 2室2厅 南,https://sz.lianjia.com/zufang/SZ2103719661848756224.html,81.89㎡,南,2室2厅1卫,8500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103719661848756224,2025/12/9 11:43
1328,深圳,福田区,精选,精选,合租·福源大厦 4居室 北卧,https://sz.lianjia.com/zufang/SZ2107405732558143488.html,福田区-福田中心-福源大厦,9.00㎡,北,2090,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2107405732558143488,2025/12/9 11:43
1329,深圳,福田区,福田区-石厦-益田村,福田区,整租·益田村 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ2100231844099260416.html,85.11㎡,南 北,3室2厅1卫,6800,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100231844099260416,2025/12/9 11:43
1330,深圳,福田区,精选,精选,整租·星河世纪 1室1厅 西,https://sz.lianjia.com/zufang/SZ2106747110144606208.html,福田区-福田中心-星河世纪,41.93㎡,西,6330,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2106747110144606208,2025/12/9 11:43
1331,深圳,福田区,福田区-梅林-皇庭世茂裕玺,福田区,整租·皇庭世茂裕玺 2室2厅 东,https://sz.lianjia.com/zufang/SZ2100472362842456064.html,80.60㎡,东,2室2厅1卫,9500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100472362842456064,2025/12/9 11:43
1332,深圳,福田区,福田区-车公庙-富通九曜公馆,福田区,整租·富通九曜公馆 3室2厅 东北,https://sz.lianjia.com/zufang/SZ2100454945839906816.html,115.96㎡,东北,3室2厅2卫,24000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100454945839906816,2025/12/9 11:43
1333,深圳,福田区,福田区-景田-市政大院,福田区,整租·市政大院 3室1厅 南/北,https://sz.lianjia.com/zufang/SZ2103087685034835968.html,74.10㎡,南 北,3室1厅1卫,6500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103087685034835968,2025/12/9 11:43
1334,深圳,福田区,精选,精选,合租·嘉葆润金座 5居室 北卧,https://sz.lianjia.com/zufang/SZ2106888142639333376.html,福田区-新洲-嘉葆润金座,12.49㎡,北,2090,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2106888142639333376,2025/12/9 11:43
1335,深圳,福田区,福田区-皇岗-福民新村,福田区,合租·福民新村 4居室 北卧,https://sz.lianjia.com/zufang/SZ2106748581888131072.html,8.70㎡,北,4室1厅1卫,1630,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2106748581888131072,2025/12/9 11:43
1336,深圳,福田区,福田区-上下沙-花好园,福田区,整租·花好园 2室2厅 南,https://sz.lianjia.com/zufang/SZ2100158386996772864.html,60.00㎡,南,2室2厅1卫,7500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100158386996772864,2025/12/9 11:43
1337,深圳,福田区,福田区-上下沙-金地花园,福田区,合租·金地花园 4居室 南卧,https://sz.lianjia.com/zufang/SZ2106844492194643968.html,9.86㎡,南,4室1厅1卫,1790,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2106844492194643968,2025/12/9 11:43
1338,深圳,福田区,福田区-车公庙-福宇轩,福田区,合租·福宇轩 4居室 东卧,https://sz.lianjia.com/zufang/SZ2107449642718330880.html,14.18㎡,东,4室1厅2卫,2830,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2107449642718330880,2025/12/9 11:43
1339,深圳,福田区,福田区-景田-怡枫园,福田区,整租·怡枫园 4室2厅 南,https://sz.lianjia.com/zufang/SZ2100163428638261248.html,136.00㎡,南,4室2厅2卫,9500,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100163428638261248,2025/12/9 11:43
1340,深圳,福田区,福田区-皇岗-承翰湾尚国际,福田区,整租·承翰湾尚国际 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2100170005420179456.html,119.00㎡,东南,3室2厅1卫,19500,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100170005420179456,2025/12/9 11:43
1341,深圳,福田区,福田区-石厦-明月花园,福田区,整租·明月花园 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2100172407942676480.html,82.00㎡,东南,3室2厅1卫,7000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100172407942676480,2025/12/9 11:43
1342,深圳,福田区,福田区-莲花-莲丰花园,福田区,合租·莲丰花园 5居室 南卧,https://sz.lianjia.com/zufang/SZ2107537098444636160.html,7.00㎡,南,5室1厅2卫,1630,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2107537098444636160,2025/12/9 11:43
1343,深圳,福田区,福田区-香蜜湖-财富广场,福田区,整租·财富广场 2室1厅 南,https://sz.lianjia.com/zufang/SZ2100526095827730432.html,53.00㎡,南,2室1厅1卫,5800,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100526095827730432,2025/12/9 11:43
1344,深圳,福田区,福田区-新洲-新洲大厦,福田区,整租·新洲大厦 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2100574585593266176.html,108.00㎡,东南,3室2厅2卫,7200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100574585593266176,2025/12/9 11:43
1345,深圳,福田区,福田区-梅林-皇庭世茂裕玺,福田区,整租·皇庭世茂裕玺 1室1厅 东,https://sz.lianjia.com/zufang/SZ2100574457394364416.html,48.30㎡,东,1室1厅1卫,6200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100574457394364416,2025/12/9 11:43
1346,深圳,福田区,福田区-梅林-振业梅苑,福田区,整租·振业梅苑 3室2厅 东南/南,https://sz.lianjia.com/zufang/SZ2100572793904037888.html,118.00㎡,东南 南,3室2厅2卫,7000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100572793904037888,2025/12/9 11:43
1347,深圳,福田区,福田区-景田-天健天骄南苑,福田区,整租·天健天骄南苑 3室2厅 南,https://sz.lianjia.com/zufang/SZ2100824858416906240.html,123.24㎡,南,3室2厅2卫,18000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100824858416906240,2025/12/9 11:43
1348,深圳,福田区,福田区-景田-天健时尚新天地,福田区,整租·天健时尚新天地 1室1厅 西北,https://sz.lianjia.com/zufang/SZ2100859805815013376.html,37.00㎡,西北,1室1厅1卫,5200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100859805815013376,2025/12/9 11:43
1349,深圳,福田区,福田区-景田-景城府,福田区,整租·景城府 2室1厅 东南/南,https://sz.lianjia.com/zufang/SZ2100502111216205824.html,78.00㎡,东南 南,2室1厅1卫,10000,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100502111216205824,2025/12/9 11:43
1350,深圳,福田区,福田区-梅林-颐林雅院,福田区,整租·颐林雅院 2室2厅 南,https://sz.lianjia.com/zufang/SZ2100595434090135552.html,75.00㎡,南,2室2厅1卫,6500,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2100595434090135552,2025/12/9 11:43
1351,深圳,福田区,仅剩1间,仅剩1间,独栋·安居乐寓 上沙沙嘴二店 沙嘴电梯单间民水民电无中介费月付30-02 开间,https://sz.lianjia.com/apartment/82137.html,20.00㎡,1间在租,1室0厅1卫,1824,精装,安居乐寓,https://image1.ljcdn.com/wanjia/3032af4a979117289e043e573eb180f0-1737451568906/f69a07c46f72288791571966d8e9b940.jpg.250x182.jpg,732380,2025/12/9 11:43
1352,深圳,福田区,福田区-石厦-南方国际广场,福田区,整租·南方国际广场 1室0厅 北,https://sz.lianjia.com/zufang/SZ2103449082621067264.html,34.51㎡,北,1室0厅1卫,4400,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_5D1kmzzEZ.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ2103449082621067264,2025/12/9 11:43
1353,深圳,福田区,仅剩5间,仅剩5间,独栋·安居乐寓 华强北店（埔尾村） 特惠超大阳台舒适单间 开间,https://sz.lianjia.com/apartment/83247.html,18.00㎡,5间在租,1室0厅1卫,2226-2387,精装,安居乐寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,707772,2025/12/9 11:43
1354,深圳,福田区,福田区-皇岗-辛盛苑花园,福田区,整租·辛盛苑花园 1室1厅 西,https://sz.lianjia.com/zufang/SZ2103430395281276928.html,40.00㎡,西,1室1厅1卫,4300,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103430395281276928,2025/12/9 11:43
1355,深圳,福田区,福田区-莲花-天威花园,福田区,整租·天威花园 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2103428297886007296.html,97.00㎡,西南,3室2厅1卫,7500,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103428297886007296,2025/12/9 11:43
1356,深圳,福田区,福田区-福田保税区-加福广场华尔登府邸,福田区,整租·加福广场华尔登府邸 1室1厅 西南,https://sz.lianjia.com/zufang/SZ2103429087572787200.html,145.00㎡,西南,1室1厅1卫,7800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103429087572787200,2025/12/9 11:43
1357,深圳,福田区,福田区-梅林-尚书苑,福田区,整租·尚书苑 2室2厅 南,https://sz.lianjia.com/zufang/SZ2103391378347130880.html,67.82㎡,南,2室2厅1卫,6000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103391378347130880,2025/12/9 11:43
1358,深圳,福田区,14.00㎡,14.00㎡,独栋·安居乐寓 华强北店（埔尾村） 温馨阳台单间应届生首选特惠房 开间,https://sz.lianjia.com/apartment/83247.html,6间在租,1室0厅1卫,,2146-2387,精装,安居乐寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,705027,2025/12/9 11:43
1359,深圳,福田区,福田区-竹子林-竹盛花园三期,福田区,整租·竹盛花园三期 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2104102388213219328.html,88.00㎡,东南,3室2厅1卫,8000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104102388213219328,2025/12/9 11:43
1360,深圳,福田区,13.33㎡,13.33㎡,独栋·安居乐寓 华强北店（埔尾村） 精装舒适大单间 开间,https://sz.lianjia.com/apartment/83247.html,7间在租,1室0厅1卫,,1920-2219,精装,安居乐寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,705045,2025/12/9 11:43
1361,深圳,福田区,福田区-赤尾-京基御景华城,福田区,整租·京基御景华城 2室1厅 东,https://sz.lianjia.com/zufang/SZ2104090432727154688.html,63.00㎡,东,2室1厅1卫,6800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104090432727154688,2025/12/9 11:43
1362,深圳,福田区,福田区-华强南-漾福居,福田区,整租·漾福居 1室1厅 北,https://sz.lianjia.com/zufang/SZ2104093774996045824.html,36.00㎡,北,1室1厅1卫,4200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104093774996045824,2025/12/9 11:43
1363,深圳,福田区,福田区-香蜜湖-财富广场,福田区,整租·财富广场 1室1厅 北,https://sz.lianjia.com/zufang/SZ2104160335823896576.html,48.78㎡,北,1室1厅1卫,6000,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104160335823896576,2025/12/9 11:43
1364,深圳,福田区,福田区-梅林-华府馨居,福田区,整租·华府馨居 1室1厅 南,https://sz.lianjia.com/zufang/SZ2104116125011804160.html,33.00㎡,南,1室1厅1卫,4800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104116125011804160,2025/12/9 11:43
1365,深圳,福田区,福田区-皇岗-国皇大厦,福田区,整租·国皇大厦 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104124038338052096.html,102.00㎡,南,3室2厅2卫,7500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104124038338052096,2025/12/9 11:43
1366,深圳,福田区,仅剩4间,仅剩4间,独栋·安居乐寓 华强北店（埔尾村） 城市广场零距离，地铁口房源 开间,https://sz.lianjia.com/apartment/83247.html,18.00-21.00㎡,4间在租,1室0厅1卫,2152-2464,精装,安居乐寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,774248,2025/12/9 11:43
1367,深圳,福田区,福田区-八卦岭-旭飞花园,福田区,整租·旭飞花园 1室1厅 东,https://sz.lianjia.com/zufang/SZ2104061747026460672.html,38.00㎡,东,1室1厅1卫,3400,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104061747026460672,2025/12/9 11:43
1368,深圳,福田区,福田区-上下沙-花好园,福田区,整租·花好园 1室1厅 北,https://sz.lianjia.com/zufang/SZ2104132736666042368.html,42.00㎡,北,1室1厅1卫,5100,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104132736666042368,2025/12/9 11:43
1369,深圳,福田区,仅剩1间,仅剩1间,独栋·安居乐寓 华强北店（埔尾村） 科学馆地铁站，城市广场零距离，随时入住 开间,https://sz.lianjia.com/apartment/83247.html,20.00㎡,1间在租,1室0厅1卫,2288,精装,安居乐寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,737217,2025/12/9 11:43
1370,深圳,福田区,福田区-福田中心-雅颂居,福田区,整租·雅颂居 2室2厅 南,https://sz.lianjia.com/zufang/SZ2104138176225345536.html,90.00㎡,南,2室2厅2卫,15000,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104138176225345536,2025/12/9 11:43
1371,深圳,福田区,仅剩5间,仅剩5间,独栋·安居乐寓 上沙塘晏店（上沙塘晏村二店） 电梯性价比一居室近地铁10min近kk商场 1室1厅,https://sz.lianjia.com/apartment/82130.html,38.00-40.00㎡,5间在租,1室1厅1卫,3022-4250,精装,安居乐寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,688557,2025/12/9 11:43
1372,深圳,福田区,福田区-八卦岭-旭飞花园,福田区,整租·旭飞花园 1室0厅 南,https://sz.lianjia.com/zufang/SZ2104210848800047104.html,16.00㎡,南,1室0厅1卫,1800,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104210848800047104,2025/12/9 11:43
1373,深圳,福田区,福田区-车公庙-泰安轩,福田区,整租·泰安轩 2室1厅 北,https://sz.lianjia.com/zufang/SZ2104263441840603136.html,49.71㎡,北,2室1厅1卫,6000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104263441840603136,2025/12/9 11:43
1374,深圳,福田区,福田区-香蜜湖-翠海花园二期,福田区,整租·翠海花园二期 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2104432815566225408.html,181.50㎡,东南,3室2厅3卫,20000,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104432815566225408,2025/12/9 11:43
1375,深圳,福田区,福田区-华强南-福田大厦,福田区,整租·福田大厦 2室1厅 南,https://sz.lianjia.com/zufang/SZ2104395426823143424.html,84.61㎡,南,2室1厅1卫,6500,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104395426823143424,2025/12/9 11:43
1376,深圳,福田区,福田区-梅林-梅兴苑,福田区,整租·梅兴苑 1室1厅 南,https://sz.lianjia.com/zufang/SZ2104193967091351552.html,41.00㎡,南,1室1厅1卫,3800,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104193967091351552,2025/12/9 11:43
1377,深圳,福田区,仅剩1间,仅剩1间,独栋·CJ公寓 中洲湾 高层看城市景观 端头户型安静居家 开间,https://sz.lianjia.com/apartment/84310.html,36.00㎡,1间在租,1室0厅1卫,5500,精装,CJ公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,869157,2025/12/9 11:43
1378,深圳,福田区,福田区-香蜜湖-财富广场,福田区,整租·财富广场 2室1厅 南,https://sz.lianjia.com/zufang/SZ2104191475637026816.html,53.00㎡,南,2室1厅1卫,6000,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104191475637026816,2025/12/9 11:43
1379,深圳,福田区,福田区-上下沙-中洲湾中洲滨海商业中心,福田区,整租·中洲湾中洲滨海商业中心 1室0厅 东北,https://sz.lianjia.com/zufang/SZ2104190509546209280.html,37.00㎡,东北,1室0厅1卫,5800,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104190509546209280,2025/12/9 11:43
1380,深圳,福田区,福田区-八卦岭-光纤小区,福田区,整租·光纤小区 1室1厅 东,https://sz.lianjia.com/zufang/SZ2104484229998968832.html,35.00㎡,东,1室1厅1卫,2600,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104484229998968832,2025/12/9 11:43
1381,深圳,福田区,福田区-香蜜湖-香格丽苑,福田区,整租·香格丽苑 2室2厅 东北,https://sz.lianjia.com/zufang/SZ2096034483798016000.html,84.00㎡,东北,2室2厅1卫,10000,精装,,"https://image1.ljcdn.com/110000-inspection/f208f95b-1750-4e6a-868f-a0dd524f9bc3_1000.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ2096034483798016000,2025/12/9 11:44
1382,深圳,福田区,仅剩1间,仅剩1间,独栋·潮公寓 西162 福田中心区沙尾七号线单间 可支持支付宝免押 无中介费 开间,https://sz.lianjia.com/apartment/97930.html,18.00㎡,1间在租,1室0厅1卫,1299,精装,潮公寓,https://image1.ljcdn.com/wanjia/b7d0cdb69a7b48d87f9ac17cb8d0d1a3-1765077109061/43bb8614e98909dda4e5c50df1a904e4.jpg.250x182.jpg,856903,2025/12/9 11:44
1383,深圳,福田区,仅剩1间,仅剩1间,独栋·潮公寓 360店 可短租 福田区 电梯大单间 一手房源无中介费 支持支付宝免押活动 开间,https://sz.lianjia.com/apartment/97995.html,25.00㎡,1间在租,1室0厅1卫,1950,,潮公寓,https://image1.ljcdn.com/wanjia/b7d0cdb69a7b48d87f9ac17cb8d0d1a3-1765076738938/0e27a6379c5f036bb462e9ef94a89b06.jpg.250x182.jpg,856929,2025/12/9 11:44
